id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
GPSM2,4,0.48549,0.24991,0.543607,8829,1,0.0035903,0.63576,0.77354,1,11797,0,0.0035903
GPX1,4,0.48552,0.24991,0.543607,8830,1,-0.07165,0.10856,0.30242,1,3433,1,-0.07165
EDDM3B,4,0.48559,0.24991,0.543607,8831,1,0.038151,0.56604,0.71145,1,10562,1,0.038151
TBC1D10A,4,0.48562,0.24991,0.543607,8832,1,-0.0038226,0.76683,0.88553,1,14246,0,-0.0038226
GSDMC,4,0.48568,0.24991,0.543607,8833,1,0.07803,0.18135,0.41577,1,5255,2,0.07803
TTC28,4,0.48571,0.24991,0.543607,8834,1,0.005183,0.24981,0.47222,1,6224,1,0.005183
MTF2,4,0.48578,0.24991,0.543607,8835,1,0.039378,0.6215,0.75853,1,11553,0,0.039378
CPNE4,4,0.48584,0.24991,0.543607,8836,1,0.044156,0.46675,0.64294,1,9002,1,0.044156
AFTPH,4,0.48587,0.24991,0.543607,8837,1,0.0030314,0.50664,0.66704,1,9584,1,0.0030314
RFESD,4,0.48591,0.24991,0.543607,8838,1,0.12084,0.069959,0.2248,1,2518,2,0.12084
TFPT,4,0.48594,0.24991,0.543607,8839,1,-0.065155,0.96097,0.99068,1,18011,0,-0.065155
PCDHGC5,4,0.48597,0.24991,0.543607,8840,1,0.068151,0.46252,0.64152,1,8942,1,0.068151
CDKN1A,4,0.48603,0.24991,0.543607,8841,1,0.032333,0.5118,0.66991,1,9664,1,0.032333
HSD17B4,4,0.48606,0.24991,0.543607,8842,1,-0.098095,0.75046,0.87649,1,13925,0,-0.098095
AMPD1,4,0.4861,0.24991,0.543607,8843,1,-0.1028,0.60145,0.73854,1,11180,1,-0.1028
SPATS1,4,0.48613,0.24991,0.543607,8844,1,-0.089927,0.37721,0.55705,1,7755,1,-0.089927
MYH9,4,0.48641,0.24991,0.543607,8845,1,0.014746,0.74708,0.87225,1,13861,0,0.014746
FAIM3,4,0.48648,0.24991,0.543607,8846,1,-0.04473,0.78118,0.8949,1,14501,0,-0.04473
PILRA,4,0.48651,0.24991,0.543607,8847,1,-0.0053613,0.52212,0.67284,1,9832,1,-0.0053613
ZNF608,4,0.48654,0.24991,0.543607,8848,1,0.15274,0.19299,0.42987,1,5546,1,0.15274
CDCA5,4,0.48664,0.24991,0.543607,8849,1,-0.12087,0.96987,0.99423,1,18199,0,-0.12087
ADAM30,4,0.48673,0.24991,0.543607,8850,1,-0.11175,0.97675,0.99563,1,18357,0,-0.11175
TGFBRAP1,4,0.48676,0.24991,0.543607,8851,1,0.017221,0.12306,0.32028,1,3838,2,0.017221
PLAC9,4,0.4868,0.24991,0.543607,8852,1,0.025604,0.16148,0.39077,1,4763,2,0.025604
FOXD4,4,0.48683,0.24991,0.543607,8853,1,-0.079408,0.93812,0.98256,1,17576,0,-0.079408
EPB41L2,4,0.48686,0.24991,0.543607,8854,1,-0.036737,0.44962,0.63018,1,8753,1,-0.036737
CAPNS2,4,0.48689,0.24991,0.543607,8855,1,-0.082805,0.043863,0.17197,1,1848,1,-0.082805
TMEM88B,4,0.48695,0.24991,0.543607,8856,1,0.12943,0.57941,0.72577,1,10796,1,0.12943
ERBB3,4,0.48699,0.24991,0.543607,8857,1,0.054691,0.49757,0.66272,1,9443,1,0.054691
ALDH1B1,4,0.48702,0.24991,0.543607,8858,1,-0.11221,0.61047,0.74427,1,11330,1,-0.11221
C6orf229,4,0.48705,0.24991,0.543607,8859,1,0.092692,0.30285,0.50387,1,6812,1,0.092692
MTDH,4,0.48708,0.24991,0.543607,8860,1,-0.044386,0.11177,0.30536,1,3521,1,-0.044386
ITGAD,4,0.48711,0.24991,0.543607,8861,1,0.018141,0.16817,0.39699,1,4924,2,0.018141
HIST2H4B,4,0.48718,0.24991,0.543607,8862,1,-0.12716,0.69515,0.8308,1,12889,0,-0.12716
ALDOB,4,0.48727,0.24991,0.543607,8863,1,-0.0090754,0.34974,0.5428,1,7401,1,-0.0090754
PARP4,3,0.4873,0.2711,0.559901,8864,0,-0.10199,0.58593,0.73376,1,10906,0,-0.10199
CLDND1,4,0.48734,0.24991,0.543607,8865,1,0.044155,0.29078,0.50243,1,6657,1,0.044155
DNM1,4,0.48737,0.24991,0.543607,8866,1,0.0023462,0.63593,0.77354,1,11801,0,0.0023462
KCTD15,4,0.4874,0.24991,0.543607,8867,1,-0.058699,0.43995,0.62449,1,8609,1,-0.058699
CCDC158,4,0.48746,0.24991,0.543607,8868,1,0.049541,0.25427,0.47662,1,6275,1,0.049541
KLK14,4,0.48749,0.24991,0.543607,8869,1,-0.064008,0.89167,0.96422,1,16636,0,-0.064008
TFAP2E,4,0.48753,0.24991,0.543607,8870,1,-0.029624,0.26047,0.48377,1,6344,1,-0.029624
IGSF5,4,0.48759,0.24991,0.543607,8871,1,-0.045682,0.58124,0.72717,1,10828,1,-0.045682
INA,4,0.48772,0.24991,0.543607,8872,1,0.077252,0.16159,0.39077,1,4767,1,0.077252
MYL12B,4,0.48775,0.24991,0.543607,8873,1,0.018172,0.40834,0.58871,1,8155,1,0.018172
CAMP,4,0.48778,0.24991,0.543607,8874,1,-0.0061322,0.031905,0.14004,1,1527,1,-0.0061322
CADM2,4,0.48791,0.25291,0.543607,8875,1,-0.043427,0.71821,0.84832,1,13327,0,-0.043427
SIDT2,4,0.48794,0.25291,0.543607,8876,1,-0.010072,0.80425,0.91242,1,14939,0,-0.010072
AKAP8L,4,0.488,0.25291,0.543607,8877,1,0.13496,0.41642,0.59731,1,8273,1,0.13496
TNFSF18,4,0.48813,0.25291,0.543607,8878,1,0.054934,0.8011,0.9104,1,14890,0,0.054934
TMEM218,4,0.48819,0.25291,0.543607,8879,1,-0.034572,0.69682,0.83291,1,12924,0,-0.034572
CBLN1,4,0.48822,0.25291,0.543607,8880,1,0.019242,0.64055,0.77752,1,11887,0,0.019242
CSNK1G2,4,0.48825,0.25291,0.543607,8881,1,0.054574,0.18403,0.41859,1,5329,1,0.054574
KIF16B,4,0.48832,0.25291,0.543607,8882,1,-0.056416,0.90494,0.96952,1,16898,0,-0.056416
GP5,4,0.48835,0.25291,0.543607,8883,1,0.23611,0.0090642,0.054619,1,514,3,0.23611
DEPTOR,4,0.48838,0.25291,0.543607,8884,1,0.15919,0.025588,0.1178,1,1267,3,0.15919
PATE2,4,0.48841,0.25291,0.543607,8885,1,-0.063349,0.77864,0.8949,1,14446,0,-0.063349
CNTFR,4,0.48851,0.25291,0.543607,8886,1,-0.021402,0.75467,0.87732,1,14007,0,-0.021402
C9orf89,4,0.4886,0.25291,0.543607,8887,1,0.00053631,0.39913,0.58012,1,8030,1,0.00053631
RBM27,4,0.48864,0.25291,0.543607,8888,1,-0.031445,0.64704,0.7865,1,11988,0,-0.031445
FGD4,4,0.4887,0.25291,0.543607,8889,1,-0.11957,0.57272,0.71722,1,10686,1,-0.11957
GIMD1,4,0.48873,0.25291,0.543607,8890,1,-0.10207,0.41772,0.59731,1,8289,1,-0.10207
EME1,4,0.48876,0.25291,0.543607,8891,1,-0.038987,0.8589,0.94723,1,16017,0,-0.038987
GPALPP1,4,0.48879,0.25291,0.543607,8892,1,-0.027293,0.55959,0.70428,1,10444,1,-0.027293
ST3GAL3,4,0.48883,0.25291,0.543607,8893,1,-0.10332,0.96089,0.99068,1,18009,0,-0.10332
CRY2,4,0.48902,0.25291,0.543607,8894,1,0.019731,0.33486,0.5313,1,7217,1,0.019731
MOB3B,4,0.48905,0.25291,0.543607,8895,1,0.060508,0.54133,0.68855,1,10126,1,0.060508
KPNA5,4,0.48917,0.25291,0.543607,8896,1,-0.051333,0.42819,0.6102,1,8425,1,-0.051333
PLCB1,4,0.48921,0.25291,0.543607,8897,1,-0.08559,0.66458,0.80733,1,12317,0,-0.08559
ARL11,4,0.48927,0.25291,0.543607,8898,1,-0.0104,0.66713,0.8097,1,12359,0,-0.0104
FAM13B,4,0.48933,0.25291,0.543607,8899,1,-0.057385,0.53641,0.6843,1,10047,1,-0.057385
CMBL,4,0.48936,0.25291,0.543607,8900,1,-0.077845,0.13131,0.3325,1,4052,1,-0.077845
DEFB108B,4,0.48946,0.25291,0.543607,8901,1,-0.00051598,0.056413,0.19267,1,2182,1,-0.00051598
AP2A2,4,0.48949,0.25291,0.543607,8902,1,-0.089409,0.80765,0.91429,1,15011,0,-0.089409
NFKBID,4,0.48952,0.25291,0.543607,8903,1,-0.03612,0.7998,0.90907,1,14860,0,-0.03612
OR8J1,4,0.48955,0.25291,0.543607,8904,1,-0.0089135,0.82475,0.92232,1,15339,0,-0.0089135
RPH3A,4,0.48958,0.25291,0.543607,8905,1,-0.047841,0.41172,0.58871,1,8201,1,-0.047841
LOC101927572,4,0.48962,0.25291,0.543607,8906,1,0.017043,0.69612,0.83186,1,12910,0,0.017043
HIST1H2AD,4,0.48965,0.25291,0.543607,8907,1,0.071512,0.18417,0.41859,1,5332,1,0.071512
PEX3,4,0.48974,0.25291,0.543607,8908,1,-0.061844,0.12113,0.32028,1,3779,1,-0.061844
VSNL1,4,0.48981,0.25291,0.543607,8909,1,-0.0099159,0.84689,0.93711,1,15786,0,-0.0099159
SPANXD,4,0.4899,0.25291,0.543607,8910,1,0.1462,0.027343,0.12554,1,1348,3,0.1462
PTER,4,0.48993,0.25291,0.543607,8911,1,0.054341,0.14387,0.35689,1,4366,1,0.054341
DRC7,4,0.48996,0.25291,0.543607,8912,1,0.016835,0.14434,0.35689,1,4384,1,0.016835
ISOC1,4,0.49003,0.25291,0.543607,8913,1,0.063654,0.50162,0.66272,1,9509,1,0.063654
WRAP53,4,0.49006,0.25291,0.543607,8914,1,0.10935,0.17668,0.41301,1,5139,2,0.10935
CACNG6,4,0.49009,0.25291,0.543607,8915,1,0.075366,0.47122,0.64438,1,9072,1,0.075366
INTS1,4,0.49012,0.25291,0.543607,8916,1,-0.1979,0.5545,0.69568,1,10351,1,-0.1979
HOOK2,4,0.49015,0.25291,0.543607,8917,1,0.072405,0.6997,0.83399,1,12972,0,0.072405
MUC17,4,0.49019,0.25291,0.543607,8918,1,-0.10753,0.78331,0.8971,1,14538,0,-0.10753
ZNF420,4,0.49028,0.25291,0.543607,8919,1,-0.074186,0.5641,0.71145,1,10524,1,-0.074186
CCDC38,4,0.49034,0.25291,0.543607,8920,1,0.0089298,0.33231,0.52833,1,7188,1,0.0089298
INSC,4,0.49038,0.25291,0.543607,8921,1,-0.020652,0.93508,0.98138,1,17508,0,-0.020652
GEN1,3,0.49042,0.27593,0.569447,8922,0,-0.033684,0.92457,0.97613,1,17300,0,-0.033684
YWHAG,4,0.49044,0.25291,0.543607,8923,1,-0.06388,0.89061,0.96389,1,16617,0,-0.06388
PRSS38,4,0.49047,0.25291,0.543607,8924,1,0.14836,0.038025,0.15741,1,1704,2,0.14836
ANKRD18A,4,0.4905,0.25291,0.543607,8925,1,-0.044793,0.82731,0.9247,1,15391,0,-0.044793
SFN,4,0.49053,0.25291,0.543607,8926,1,-0.049524,0.87245,0.95433,1,16251,0,-0.049524
PSORS1C2,4,0.49056,0.25291,0.543607,8927,1,-0.10361,0.91181,0.97211,1,17043,0,-0.10361
BCDIN3D,2,0.49058,0.31598,0.599537,8928,0,0.025859,0.41549,0.54877,1,8262,0,0.025859
KIR3DL3,4,0.4906,0.25291,0.543607,8929,1,0.060521,0.6376,0.77354,1,11832,0,0.060521
IL25,4,0.49063,0.25291,0.543607,8930,1,-0.037252,0.025447,0.1178,1,1260,1,-0.037252
UAP1,4,0.49079,0.25291,0.543607,8931,1,-0.051673,0.89135,0.96389,1,16633,0,-0.051673
KCNMB2,4,0.49085,0.25291,0.543607,8932,1,-0.040743,0.78365,0.8971,1,14544,0,-0.040743
CCRN4L,4,0.49094,0.25291,0.543607,8933,1,0.058902,0.079911,0.25388,1,2741,2,0.058902
LIG4,4,0.49098,0.25291,0.543607,8934,1,-0.040534,0.48342,0.64867,1,9254,1,-0.040534
DGKH,4,0.49101,0.25291,0.543607,8935,1,0.061516,0.41499,0.59446,1,8250,1,0.061516
FZD4,4,0.49104,0.25291,0.543607,8936,1,-0.081281,0.137,0.34187,1,4189,1,-0.081281
TERF2,3,0.49104,0.27593,0.569447,8937,0,-0.042296,0.81137,0.91743,1,15081,0,-0.042296
HOXA9,4,0.49107,0.25291,0.543607,8938,1,0.032028,0.31512,0.51682,1,6970,1,0.032028
PRNP,4,0.49116,0.25291,0.543607,8939,1,-0.077813,0.76145,0.88309,1,14141,0,-0.077813
BCAS3,4,0.49123,0.25291,0.543607,8940,1,0.11541,0.020093,0.096363,1,1020,2,0.11541
LY86,4,0.49132,0.25291,0.543607,8941,1,-0.026459,0.57617,0.72153,1,10742,1,-0.026459
HINT1,4,0.49135,0.25291,0.543607,8942,1,0.18822,0.037216,0.15481,1,1685,2,0.18822
NUP210,4,0.49139,0.25291,0.543607,8943,1,-0.10184,0.9562,0.98929,1,17908,0,-0.10184
VBP1,4,0.49148,0.25291,0.543607,8944,1,-0.057755,0.80639,0.91242,1,14981,0,-0.057755
ZKSCAN7,4,0.49161,0.25291,0.543607,8945,1,0.027888,0.57683,0.72153,1,10755,1,0.027888
COX19,4,0.49167,0.25291,0.543607,8946,1,-0.040234,0.61,0.74427,1,11322,1,-0.040234
PRRC2A,4,0.4917,0.25291,0.543607,8947,1,-0.071285,0.7464,0.87225,1,13848,0,-0.071285
ATP6V0B,3,0.49172,0.27593,0.569447,8948,0,-0.0459,0.30346,0.44918,1,6820,1,-0.0459
MCF2L2,4,0.49173,0.25291,0.543607,8949,1,-0.11323,0.83186,0.92701,1,15482,0,-0.11323
FAR1,4,0.4918,0.25291,0.543607,8950,1,0.044202,0.50571,0.66557,1,9569,1,0.044202
SYT8,3,0.49187,0.27593,0.569447,8951,0,-0.11946,0.97737,0.99498,1,18372,0,-0.11946
ERCC5,4,0.49192,0.25291,0.543607,8952,1,-0.12475,0.97779,0.99577,1,18382,0,-0.12475
SRGAP1,4,0.49195,0.25291,0.543607,8953,1,0.1682,0.0074013,0.045966,1,442,3,0.1682
ARID5A,4,0.49198,0.25291,0.543607,8954,1,-0.17191,0.97848,0.99607,1,18400,0,-0.17191
ACTR3,4,0.49202,0.25291,0.543607,8955,1,0.075924,0.45595,0.63445,1,8854,1,0.075924
UBXN6,4,0.49214,0.25291,0.543607,8956,1,-0.072337,0.77878,0.8949,1,14451,0,-0.072337
KIF24,3,0.49215,0.27593,0.569447,8957,0,0.00087313,0.73036,0.85614,1,13543,0,0.00087313
CR1L,4,0.49227,0.25291,0.543607,8958,1,0.14728,0.052918,0.1874,1,2089,2,0.14728
COL13A1,4,0.49246,0.25291,0.543607,8959,1,-0.046976,0.61514,0.74716,1,11424,1,-0.046976
GLTSCR1L,4,0.49249,0.25291,0.543607,8960,1,-0.085052,0.97031,0.99423,1,18208,0,-0.085052
SPHAR,2,0.49258,0.31598,0.599537,8961,0,-0.12249,0.91036,0.96664,1,17015,0,-0.12249
PITPNB,3,0.49269,0.2784,0.572416,8962,0,-0.10152,0.69417,0.82961,1,12877,0,-0.10152
CCKBR,4,0.49277,0.25291,0.543607,8963,1,0.18875,0.026209,0.12327,1,1294,2,0.18875
MKX,4,0.49284,0.25291,0.543607,8964,1,0.037106,0.42616,0.60732,1,8394,1,0.037106
SERPINH1,4,0.49293,0.25291,0.543607,8965,1,0.032511,0.16154,0.39077,1,4766,2,0.032511
CHPT1,4,0.49296,0.25291,0.543607,8966,1,0.054289,0.14322,0.35689,1,4347,2,0.054289
GABARAP,4,0.49302,0.25291,0.543607,8967,1,-0.16687,0.97253,0.9951,1,18263,0,-0.16687
MND1,4,0.49306,0.25291,0.543607,8968,1,0.11839,0.69332,0.82863,1,12863,0,0.11839
SLC7A5,4,0.49315,0.25291,0.543607,8969,1,0.071174,0.043914,0.17197,1,1850,1,0.071174
PCP2,4,0.49318,0.25291,0.543607,8970,1,0.0032584,0.080699,0.2548,1,2759,1,0.0032584
IP6K2,4,0.49324,0.25291,0.543607,8971,1,-0.01181,0.56295,0.71145,1,10505,1,-0.01181
PAPPA,4,0.49331,0.25291,0.543607,8972,1,-0.093511,0.69513,0.8308,1,12888,0,-0.093511
TERF1,4,0.49334,0.25291,0.543607,8973,1,0.076073,0.77121,0.88799,1,14327,0,0.076073
SLC35G4,4,0.49337,0.25291,0.543607,8974,1,0.10878,0.1526,0.36996,1,4564,2,0.10878
CD300A,4,0.4935,0.25291,0.543607,8975,1,-0.023547,0.34525,0.53847,1,7347,1,-0.023547
WBP1,4,0.49356,0.25291,0.543607,8976,1,-0.041525,0.16612,0.39201,1,4868,1,-0.041525
PDHA2,4,0.49359,0.25291,0.543607,8977,1,0.13017,0.015764,0.080869,1,826,2,0.13017
SLC18A2,4,0.49362,0.25291,0.543607,8978,1,0.068529,0.090041,0.27812,1,2980,2,0.068529
SYNE1,4,0.49365,0.25291,0.543607,8979,1,0.00024681,0.44751,0.62732,1,8716,1,0.00024681
KIF2B,4,0.49372,0.25291,0.543607,8980,1,0.056636,0.58039,0.72717,1,10814,1,0.056636
KRTCAP3,4,0.49375,0.25291,0.543607,8981,1,0.11698,0.26933,0.48377,1,6444,1,0.11698
SSBP1,3,0.49389,0.2784,0.572416,8982,0,-0.083137,0.90853,0.96796,1,16975,0,-0.083137
NFYA,4,0.49394,0.25291,0.543607,8983,1,0.0969,0.0466,0.17398,1,1923,2,0.0969
CD1A,4,0.49397,0.25291,0.543607,8984,1,-0.02218,0.7655,0.88553,1,14217,0,-0.02218
DRAM1,4,0.49403,0.25291,0.543607,8985,1,0.071874,0.14424,0.35689,1,4380,2,0.071874
SLC5A6,4,0.49406,0.25291,0.543607,8986,1,0.077854,0.32905,0.52404,1,7145,1,0.077854
DUOXA1,4,0.49409,0.25291,0.543607,8987,1,-0.060591,0.97416,0.99526,1,18295,0,-0.060591
ACSM4,4,0.49412,0.25291,0.543607,8988,1,-0.007675,0.85214,0.94211,1,15880,0,-0.007675
AP1S2,4,0.49416,0.25291,0.543607,8989,1,0.063866,0.66839,0.81087,1,12384,0,0.063866
OR52H1,4,0.49419,0.25291,0.543607,8990,1,-0.043638,0.95214,0.98728,1,17834,0,-0.043638
OXSM,4,0.49422,0.25291,0.543607,8991,1,0.088024,0.63779,0.77354,1,11837,0,0.088024
ITGB7,4,0.49428,0.25291,0.543607,8992,1,-0.031158,0.91744,0.97526,1,17154,0,-0.031158
D2HGDH,4,0.49431,0.25291,0.543607,8993,1,-0.047489,0.95918,0.98993,1,17970,0,-0.047489
ARHGAP12,4,0.49434,0.25291,0.543607,8994,1,-0.045025,0.28989,0.50243,1,6647,1,-0.045025
FAM60A,4,0.49444,0.25291,0.543607,8995,1,-0.045537,0.86717,0.95319,1,16155,0,-0.045537
EVX1,4,0.49453,0.25291,0.543607,8996,1,0.17841,0.0046912,0.0285,1,312,2,0.17841
ABCG2,4,0.49456,0.25291,0.543607,8997,1,-0.081677,0.93,0.97972,1,17403,0,-0.081677
GTF2IRD2,4,0.4946,0.25291,0.543607,8998,1,-0.12555,0.96876,0.99341,1,18180,0,-0.12555
AEBP2,4,0.49466,0.25291,0.543607,8999,1,-0.098079,0.87194,0.95395,1,16240,0,-0.098079
EDEM3,4,0.49478,0.25291,0.543607,9000,1,0.04274,0.56267,0.71145,1,10498,1,0.04274
TREX2,4,0.49488,0.25291,0.543607,9001,1,0.07082,0.056905,0.19267,1,2191,2,0.07082
GALNTL5,4,0.49491,0.25291,0.543607,9002,1,0.0053736,0.5533,0.69568,1,10335,1,0.0053736
ANKRD30A,4,0.49494,0.25291,0.543607,9003,1,-0.10755,0.88232,0.9597,1,16436,0,-0.10755
CRHR2,4,0.49507,0.25291,0.543607,9004,1,-0.0067346,0.6099,0.74427,1,11320,1,-0.0067346
OIP5,4,0.49513,0.25291,0.543607,9005,1,-0.031913,0.69304,0.82863,1,12857,0,-0.031913
ABLIM3,4,0.49516,0.25291,0.543607,9006,1,-0.040959,0.7331,0.85974,1,13604,0,-0.040959
USP17L2,4,0.49519,0.25291,0.543607,9007,1,0.082366,0.53106,0.67998,1,9970,1,0.082366
ZNF365,4,0.49522,0.25291,0.543607,9008,1,-0.024082,0.71258,0.84341,1,13228,0,-0.024082
FXYD3,4,0.49525,0.25291,0.543607,9009,1,-0.10672,0.95039,0.98665,1,17806,0,-0.10672
COA3,3,0.49526,0.2784,0.572416,9010,0,0.032337,0.70389,0.83696,1,13061,0,0.032337
ZCCHC24,4,0.49532,0.25291,0.543607,9011,1,-0.035987,0.40135,0.58012,1,8065,1,-0.035987
NBR1,4,0.49535,0.25291,0.543607,9012,1,0.0086872,0.083106,0.26153,1,2827,1,0.0086872
FLRT3,4,0.49541,0.25291,0.543607,9013,1,0.056669,0.13541,0.34011,1,4147,2,0.056669
FAM90A1,4,0.49544,0.25291,0.543607,9014,1,0.013568,0.17209,0.40489,1,5030,2,0.013568
NENF,4,0.49551,0.25291,0.543607,9015,1,0.035757,0.10509,0.30029,1,3357,1,0.035757
PCDHA4,4,0.49557,0.25291,0.543607,9016,1,-0.019979,0.15029,0.36656,1,4515,1,-0.019979
SLIRP,4,0.49566,0.25291,0.543607,9017,1,0.0045529,0.7709,0.88799,1,14323,0,0.0045529
SOWAHB,4,0.49576,0.25291,0.543607,9018,1,0.060146,0.15898,0.38308,1,4700,2,0.060146
FIG4,4,0.49579,0.25291,0.543607,9019,1,0.090243,0.27967,0.49524,1,6541,1,0.090243
GRIPAP1,4,0.49582,0.25291,0.543607,9020,1,0.017397,0.56495,0.71145,1,10538,1,0.017397
CAPNS1,4,0.49585,0.25291,0.543607,9021,1,0.0078899,0.59768,0.73718,1,11109,1,0.0078899
FANCA,3,0.49586,0.2784,0.572416,9022,0,0.013468,0.57084,0.72224,1,10661,0,0.013468
OTOL1,4,0.49588,0.25291,0.543607,9023,1,0.039346,0.56699,0.71145,1,10580,1,0.039346
TIAM1,4,0.49591,0.25291,0.543607,9024,1,0.042794,0.065308,0.21357,1,2398,2,0.042794
MOB3C,4,0.49594,0.25291,0.543607,9025,1,-0.066702,0.84947,0.93965,1,15836,0,-0.066702
CH17-360D5.1,4,0.49598,0.25291,0.543607,9026,1,0.09539,0.15821,0.38308,1,4686,2,0.09539
KIAA1804,4,0.49601,0.25291,0.543607,9027,1,-0.027254,0.94549,0.98602,1,17717,0,-0.027254
NEK3,4,0.49604,0.25291,0.543607,9028,1,0.023203,0.075326,0.23951,1,2628,1,0.023203
BRD2,4,0.49607,0.25291,0.543607,9029,1,0.021923,0.78922,0.90082,1,14656,0,0.021923
SSX3,4,0.49613,0.25291,0.543607,9030,1,-0.071097,0.68152,0.81994,1,12628,0,-0.071097
DCAKD,4,0.4962,0.25291,0.543607,9031,1,0.023814,0.63774,0.77354,1,11836,0,0.023814
NARR,4,0.49623,0.25291,0.543607,9032,1,-0.013989,0.75011,0.87649,1,13915,0,-0.013989
LIN54,4,0.49629,0.25291,0.543607,9033,1,0.056932,0.53764,0.6843,1,10062,1,0.056932
LOC400927-CSNK1E,4,0.49635,0.25291,0.543607,9034,1,0.011502,0.27914,0.49524,1,6536,1,0.011502
STATH,4,0.49638,0.25291,0.543607,9035,1,0.058467,0.032531,0.14234,1,1557,2,0.058467
HAUS3,4,0.49648,0.25291,0.543607,9036,1,0.05125,0.65122,0.79031,1,12067,0,0.05125
RPL22L1,4,0.49651,0.25291,0.543607,9037,1,0.018678,0.60878,0.74288,1,11303,1,0.018678
COLGALT1,4,0.49654,0.25291,0.543607,9038,1,0.12848,0.212,0.45356,1,5846,1,0.12848
MYCBPAP,2,0.49657,0.32102,0.600345,9039,0,-0.00028551,0.60349,0.74168,1,11218,0,-0.00028551
PAX2,4,0.49663,0.25291,0.543607,9040,1,0.027121,0.61322,0.74427,1,11390,1,0.027121
STX7,4,0.49676,0.25291,0.543607,9041,1,-0.034375,0.90471,0.96952,1,16892,0,-0.034375
SLC38A4,4,0.49679,0.25291,0.543607,9042,1,-0.093199,0.75676,0.87896,1,14044,0,-0.093199
TCTE3,4,0.49682,0.25291,0.543607,9043,1,-0.10978,0.90981,0.97155,1,17002,0,-0.10978
SRRD,4,0.49685,0.25291,0.543607,9044,1,0.033483,0.61767,0.75145,1,11472,0,0.033483
CDC20B,4,0.49688,0.25291,0.543607,9045,1,0.15214,0.18695,0.42413,1,5391,1,0.15214
JAM3,4,0.49695,0.25291,0.543607,9046,1,0.080928,0.54711,0.69142,1,10222,1,0.080928
KIDINS220,4,0.49698,0.25291,0.543607,9047,1,0.0061936,0.24723,0.47081,1,6196,1,0.0061936
PRELID2,4,0.49704,0.25291,0.543607,9048,1,0.029108,0.65998,0.79914,1,12228,0,0.029108
CYP2E1,4,0.49717,0.25589,0.544693,9049,1,-0.083456,0.71132,0.84341,1,13201,0,-0.083456
FTCD,4,0.4972,0.25589,0.544693,9050,1,0.071667,0.18947,0.42557,1,5455,2,0.071667
METTL20,4,0.49729,0.25589,0.544693,9051,1,-0.030765,0.34856,0.54136,1,7383,1,-0.030765
DOHH,4,0.49732,0.25589,0.544693,9052,1,-0.0070892,0.63962,0.77752,1,11871,0,-0.0070892
FARP1,4,0.49735,0.25589,0.544693,9053,1,0.0072848,0.40045,0.58012,1,8053,1,0.0072848
ANKFY1,4,0.49742,0.25589,0.544693,9054,1,0.022304,0.69181,0.82863,1,12832,0,0.022304
PADI6,4,0.49757,0.25589,0.544693,9055,1,-0.082073,0.81372,0.91688,1,15125,0,-0.082073
RAD51,4,0.49767,0.25589,0.544693,9056,1,-0.15402,0.99651,0.99966,1,18863,0,-0.15402
CERK,4,0.49779,0.25887,0.544693,9057,1,0.039096,0.04437,0.17197,1,1861,2,0.039096
GNAQ,4,0.49782,0.25887,0.544693,9058,1,-0.059919,0.28,0.49524,1,6547,1,-0.059919
ACER1,3,0.49783,0.2784,0.572416,9059,0,-0.14724,0.80437,0.91451,1,14943,0,-0.14724
WIZ,4,0.49788,0.25887,0.544693,9060,1,-0.077603,0.037211,0.15481,1,1684,1,-0.077603
BARX1,4,0.49792,0.25887,0.544693,9061,1,0.052062,0.043813,0.17197,1,1845,1,0.052062
FOSL2,4,0.49795,0.25887,0.544693,9062,1,0.085644,0.33675,0.53276,1,7240,1,0.085644
POLRMT,3,0.49795,0.2784,0.572416,9063,0,0.15283,0.065932,0.20367,1,2418,2,0.15283
CD40,4,0.49798,0.25887,0.544693,9064,1,0.11717,0.027911,0.12727,1,1372,3,0.11717
GREB1,4,0.49801,0.25887,0.544693,9065,1,-0.053725,0.27223,0.48515,1,6469,1,-0.053725
MANSC4,4,0.49817,0.25887,0.544693,9066,1,-0.13036,0.90234,0.96865,1,16845,0,-0.13036
FAM81B,4,0.49823,0.25887,0.544693,9067,1,-0.11226,0.79334,0.90567,1,14739,0,-0.11226
CSTA,4,0.49826,0.25887,0.544693,9068,1,-0.0079526,0.87454,0.95511,1,16292,0,-0.0079526
SPATA13,4,0.49829,0.25887,0.544693,9069,1,-0.13154,0.99227,0.99896,1,18715,0,-0.13154
PLK4,4,0.49832,0.25887,0.544693,9070,1,0.026722,0.58361,0.73289,1,10870,1,0.026722
PLA2G4A,4,0.49842,0.25887,0.544693,9071,1,0.11855,0.024235,0.10949,1,1209,2,0.11855
CHML,4,0.4986,0.25887,0.544693,9072,1,0.0056092,0.18173,0.41711,1,5264,1,0.0056092
BMI1,4,0.49863,0.25887,0.544693,9073,1,-0.16245,0.98929,0.99834,1,18639,0,-0.16245
DNAL1,4,0.49867,0.25887,0.544693,9074,1,0.12432,0.10713,0.30135,1,3406,2,0.12432
MOSPD3,3,0.49872,0.28082,0.574766,9075,0,-0.10233,0.97376,0.99413,1,18287,0,-0.10233
